raw,processed,label
"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G",kartu lte aktif dapat kuota tambah sd gb konten tarik jaring hubung informasi lokasi indosatooredoo com,1
"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",sempat langka loh dapat gb rp balas sms ketik november bonus laku hari timeline,1
"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",ketik flashinfo kirim untuk status paket loopers dapat informasi trend anak muda challenge beli paket loop cowok id follow,1
Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,ketik iya maret rp ribu bulan langsung dapat gb bonus gb untuk internetan telepon sms puas nomor,1
"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",khusus yang doyan internetan cukup ribu bisa internetan salam minggu kuota gb buru ketik oke pnwrn sd khusus nomor,1
"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",khusus paket internet ribu dengan kuota gb hari laku jam jaring cepat indosat balas sms ketik iya sd mei,1
"Kocak abis! Mau liat aksi 8 pemuda galau, iseng, dan gokil yang dikepung polisi super cantik? Tonton aja Comic8 via HP kamu cmn 4400/3hr. Ketik FILM3 ke 99677",kocak habis lihat aksi pemuda galau iseng gila kepung polisi super cantik tonton saja comic via handphone cuman hari ketik film,1
"Koinmu tinggal dikit untuk lanjutin gamesmu? Beli pakai pulsa aja Bro, cek http://tsel.me/jajanonline",koin tinggal dikit untuk lanjut gamesmu beli pakai pulsa saja saudara laki cek,1
Kuota Internet sudah habis. Segera isi kuota Anda di *123# atau akses aplikasi BimaTRI dari gadget Anda. Info:123,kuota internet habis isi kuota akses aplikasi bimatri gadget informasi,1
"Lebih hemat langganan paket Data MINGGUAN. Cuma Rp10.900. Caranya? gampang kok, cukup ketik KUOTA(spasi)10K krm sms ke 363.",hemat langgan paket data minggu rp cara gampang cukup ketik kuota spasi kirim sms,1
"Lebih hemat langganan paket Internet MINGGUAN dgn kuota 250MB Cuma Rp 10,000. Caranya gampang cukup ketik KUOTA (SPASI) 10K ke 363.",hemat langgan paket internet minggu dengan kuota mbak rp cara gampang cukup ketik kuota spasi,1
"LINE Lets Get Rich semakin seru, tambah koinnya dari pulsamu, mudah banget caranya di google play",line lets get rich seru tambah koin pulsa mudah banget cara google play,1
"Loopers, PaketTelkomselFlash Rp.50000 utk 600 MB & tambahan 600 MB di 3G + 11 GB(00-12)(berlaku 30 hari) tlh diaktifkan. Paket otomatis diperpanjang pd akhir masa aktif jika kamu berlangganan paket ini",loopers pakettelkomselflash rp untuk mbak tambah mbak gb laku hari tlh aktif paket otomatis panjang pada akhir masa aktif langgan paket,1
"Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok",maaf milik bonus kuota dapat bonus kuota gb toko dekat laku jawa timur bal lombok,1
"Mainkan terus games mu sekarang, dan beli koinnya pakai pulsamu, cek caranya di http://tsel.me/jajanonline",main terus games mu beli koin pakai pulsa cek cara,1
Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,main terus gamesmu beli nya apps ini apps google play store,1
Masih ingat dengan Warkop DKI ? Dapatkan NSP nya GRATIS dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai dengan hobimu!,ingat warung kopi dki dapat nsp nya gratis akses dapat promo gratis sesuai hobi,1
Mau BONUS KEREN dari Indosat ooredoo? Ketik *345# dari HP kamu sekarang juga..!!,bonus keren indosat ooredoo ketik handphone,1
MAU BONUS PULSA 50% dari Indosat Ooredoo?? Ketik *345# dan call dari HP kamu sebelum 31 Mei 2016,bonus pulsa indosat ooredoo ketik call handphone mei,1
"Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com",cepat enggak ribet cek pulsa sisa kuota internetmu yuk download aplikasi mycare akses,1
"Mau Cepat GIFT Paket/Extra Kuota Internet & ga mau ribet isi ulang Pulsa? Download aja aplikasi myCare, smuanya jadi mudah. Install di http://bit.ly/mycarepLy",cepat gift paket extra kuota internet enggak ribet isi ulang pulsa download saja aplikasi mycare smuanya jadi mudah install,1
"Mau download file besar tanpa putus? Bisa! Tinggal 3 hari, Gatis Mifi/modem 4G spesial untukmu Bawa sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13 Jan DL 408",download file besar putus tinggal hari gatis mifi modem spesial untuk bawa sms galeri sf isi pulsa ribu sana jangan dulu,1
"Mau ekstra telpon, SMS, Internetan (S&K berlaku)? Ikuti surveu singkat tentang aplikasi musik s/d  3 September. Klik: http://tsel.me/mulu",ekstra telpon sms internetan laku ikut surveu singkat aplikasi musik september klik,1
"Mau internetan kuota BESAR dan harga MURAH? Buruan cek di *345#, penawaran ini khusus nomor kamu & cuma berlaku sebelum 16 Juli 2016",internetan kuota besar harga murah buru cek tawar khusus nomor laku juli,1
"Mau jajan? Gak usah kemana-mana sob, jajan online aja, terutama buat kamu yang suka nge games, cek http://tsel.me/jajanonline",jajan enggak perlu mana sob jajan onlen saja utama suka nge games cek,1
"Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16",paket data gb bulan ribu buru ketik tawar laku sd jul,1
"Mau paket data Cuma 10ribuan? Buruan cek di *345#, penawaran ini hanya berlaku sebelum 1 Juli 2016",paket data ribu buru cek tawar laku juli,1
Mau Pergi Dari Hatiku nya Aliando di HP kamu? Ambil NSP GRATIS nya dengan akses ke *600# dan dapatkan promo gratis lainnya sesuai hobimu!,pergi hati nya aliando handphone ambil nsp gratis nya akses dapat promo gratis sesuai hobi,1
Merdeka Hot Sale 45%! Kuota 5GB 30Hari(Rp125rb) CUMA Rp68rb penawaran terbatas! Cek SEKARANG di *111*1# .D966,merdeka hot sale kuota gb hari rp ribu rp ribu tawar batas cek,1
Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB,migrasi kartu kartuhalo nomor tetap dapat paket spesial gb ribu bulan kunjung grapari tunjuk sms promo batas skb,1
"Murah dan seru banget main gamesmu, pakai pulsa aja beli koinmu, cek caranya di http://tsel.me/jajanonline",murah seru banget main gamesmu pakai pulsa saja beli koin cek cara,1
MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16,murah rp ribu dapat gb paket internetan untuk hari internetan jadi seru aktif promo feb,1
"Naik Lebih Sering, Hemat Lebih Banyak bersama GRAB!  Cukup lakukan 1 perjalanan biasa dengan GRABCAR atau GRABTAXI dan kamu akan OTOMATIS mendapatkan diskon di perjalanan berikutnya! Nikmati diskon bertahap hinga 35ribu/trip, ayo coba dan buktikan!",naik hemat grab cukup laku jalan grabcar grabtaxi otomatis dapat diskon jalan ikut nikmat diskon tahap hinga ribu trip ayo coba bukti,1
"Nasabah YTH, rekening BTPN Wow! Anda sudah aktif. Lakukan transaksi melalui *247# menggunakan PIN rahasia Anda. Info hub 1500300.",nasabah yang hormat rekening btpn wow aktif laku transaksi guna pin rahasia informasi hubung,1
"Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500",nelpon murah rp panggil mal sin thailand hk china usah dengan tekan kode negara no tuju informasi indosatooredoo com flatcall,1
"Nikmati Combo Wendy's Fried Chicken, nasi dan minum hanya Rp. 19.000 periode 13-19 Juni'16.Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas.Promo *606#",nikmat combo wendy fried chicken nasi minum rp periode juni tukar sms wendy dekat sedia batas promo,1
Nikmati Disc.40% utk Dominos Pizza Premium BIG PARTY WEEKEND.Harga Mulai Rp.48rb.Berlaku dine in/take away s/d 8 May'16.Kunjungi store terdekat/hubungi 1500366,nikmat disc untuk dominos pizza premium big party weekend harga mulai rp ribu laku dine ini take away mau kunjung store dekat hubung,1
Nikmati Discount 20% di Bakmi GM setiap hari hny dgn TCASH TAP! S&K berlaku. Info tsel.me/tappromo,nikmat discount bakmi gm hari hanya dengan tcash tap laku informasi tsel me tappromo,1
"Nikmati diskon 25% tarif SLI 008 ke SEMUA NEGARA mulai pukul 00.00 sd 06.00 WIB, sd 31Agustus 13. Info lengkap ketik *122*5*4# atau www.indosat.com/iddpromo",nikmat diskon tarif sli negara mulai pukul sd wib sd agustus informasi lengkap ketik indosat com iddpromo,1
"Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK",nikmat diskon tarif indosat negara chn mla hkg sng twn vtm macau laku feb informasi hubung ok,1
Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dgn pkt Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,nikmat double internetan jaring data kuat gb gb telepon sms puas dengan pkt freedom combo daftar,1
"Nikmati DOUBLE kuota PROMO 10GB(4G) di jaringan Data terkuat, UNLIMITED Nelp&SMS. 24JAM, dgn pkt Freedom Combo. Tekan *123# atau indosatooredoo.com/freedom",nikmat double kuota promo gb jaring data kuat unlimited nelp sms jam dengan pkt freedom combo tekan indosatooredoo com freedom,1
Nikmati EKSTRA PULSA 100% dgn isi ulang min. 50rb HANYA di aplikasi MyTelkomsel menggunakan T-Cash! Download di http://tsel.me/1 Promo s/d 11 Agst 2016,nikmat ekstra pulsa dengan isi ulang min ribu aplikasi mytelkomsel guna cash download promo agst,1
Nikmati EKSTRA PULSA 50% dgn isi ulang min. 100rb HANYA di aplikasi MyTelkomsel menggunakan Kartu Kredit VISA! Download di http://tsel.me/1 Promo s/d 11 Agst 16,nikmat ekstra pulsa dengan isi ulang min ribu aplikasi mytelkomsel guna kartu kredit visa download promo agst,1
Nikmati EXTRA 2GB 4G LTE + EXTRA kuota hingga 1GB midnight dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,nikmat extra gb lte extra kuota gb midnight dengan beli pkt flash gb hari mulai rp ribu cek tarif tsel me fl skb,1
Nikmati EXTRA 2GB 4G LTE + EXTRA voucher belanja hingga 100rb dg beli pkt FLASH 1GB/30hr mulai Rp 43rb di *363*49# Cek tarif di tsel.me/FL SKB,nikmat extra gb lte extra voucher belanja ribu dengan beli pkt flash gb hari mulai rp ribu cek tarif tsel me fl skb,1
NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100,nikmat indosat super untuk internetan cukup ribu minggu dapat kuota mbak mbak bonus mbak jam cepat hgg mbps tekan syarat laku hubung,1
"Nikmati kemudahan pembayaran iuran BPJS dgn TCASH. Cukup hubungi *800#, pilih menu pembayaran ATAU gunakan app T-Wallet di smartphone Android dan iPhone.",nikmat mudah bayar iur bpjs dengan tcash cukup hubung pilih menu bayar guna app wallet smartphone android iphone,1
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Freedom Mini. ketik *123*88#,nikmat nelpon sms unlimited indosat ooredoo internetan puas hari paket freedom mini ketik,1
Nikmati nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,nikmat nelpon sms unlimited indosat ooredoo internetan puas hari paket ramadhan unlimited ketik,1
Nomor Anda telah diisi dengan nomor SN 6081606122581198060.,nomor isi nomor sn,1
"Nomor kamu tidak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",nomor milik paket netmax dapat paket netmax gb gb hape aplikasi bimatri website tri cowok id,1
Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001,nomor untung tes identitas sedia untuk menang pulsa rp ribu tes kirim sms informasi vd,1
Pakai handphone XL Axiata mu langsung bisa internetan pakai XL,pakai handphone xl axiata mu langsung internetan pakai xl,1
Pakai XL tdk perlu repot setting bisa langsung internetan. Yuk aktifkan paket Internet di My.XL.co.id sekarang.,pakai xl tidak perlu repot atur langsung internetan yuk aktif paket internet my xl cowok id,1
Paket 1.5GB berhasil diaktifkan. Restart hape kamu utk dpt menikmati kuota internetan selama 90hari. Cek sisa kuota di *557*8#,paket gb hasil aktif restahape untuk dapat nikmat kuota internetan hari cek sisa kuota,1
Paket Anda sudah di non-aktifkan atas permintaan Anda. Penggunaan Internet anda akan di kenakan Tariff Dasar Internet sesuai skema tariff kartu Anda. Hubungi *363# untuk aktifkan Paket Internet lainnya. Info lebih lanjut www.telkomsel.com,paket non aktif atas minta guna internet kena tariff dasar internet sesuai skema tariff kartu hubung untuk aktif paket internet informasi lanjut telkomsel com,1
"PAKET BRONET 24JAM 15MB 1hr sudah aktif. Nikmati 15MB berlaku di 00-23.59 aktif s.d 28-08-2016. Promo AXIS lainnya, telp *123#. Info838",paket bronet jam mbak hari aktif nikmat mbak laku aktif promo axis telepon informasi,1
"PAKET BRONET 24JAM 2GB 60hr Rp28800 akan segera aktif. Temukan penawaran menarik AXIS lainnya, telp *123#.Info838",paket bronet jam gb hari rp aktif temu tawar tarik axis telepon informasi,1
"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",paket bronet gb hari jam aktif nikmat internet gb laku jam aktif promo axis telepon informasi,1
Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,paket flash mbak untuk hari akhir pada tarif non paket laku tanggal sebut informasi hubung cek kuota,1
"Paket Internet BRONET 24 JAM 2GB, 60hr Kamu sudah aktif & otomatis diperpanjang 27-10-2016 jam 23:59. Info838",paket internet bronet jam gb hari aktif otomatis panjang jam informasi,1
"Paket Internet spesial buat kamu. Internetan selama seminggu dgn kuota 1,5GB Cuma Rp10rb! Ayo segera Ketik KEBUT kirim ke 919 sd 29 Juli 2015. Jgn lupa ya",paket internet spesial internetan minggu dengan kuota gb rp ribu ayo ketik kebut kirim sd juli jangan lupa iya,1
Paket Super Murah 2 pcs c strip/1 Ayam sayap+nasi+teh pucuk Rp.15.909.Tukarkan SMS ini di CFC YOGYA SUBANG hari ini!Selama persediaan masih ada.Promo *606#,paket super murah pcs strip ayam sayap nasi kakak perempuan pucuk rp tukar sms cfc yogya subang hari sedia promo,1
"Paket super Ngebut 3.5GB, 30hr, Rp25rb Anda sudah aktif. Nikmati 500MB di 12.00:24.00 & 3G di 00:00-12:00 di 3G. Diperpanjang pada 11-Mar-2013 jam 23:59. Info 817",paket super ngebut gb hari rp ribu aktif nikmat mbak panjang mar jam informasi,1
Paket Tsel Flash akan berakhir tgl 07/08/2016. Akan diperpanjang dg 10 MB utk 1 hari dengan harga 2500 dpt berubah sesuai lokasi anda .  Pastikan pulsa anda mencukupi. Utk berhenti berlangganan Ketik FLASH OFF ke 3636. Info detail tariff lihat di Tsel.me/internet ,paket tsel flash akhir tanggal panjang dengan mbak untuk hari harga dapat ubah sesuai lokasi pasti pulsa cukup untuk henti langgan ketik flash off informasi detail tariff lihat tsel me internet,1
Pelanggan Yth. Update informasi tarif terbaru anda di tsel.me/as atau hubungi 188 (Rp 300/call).,langgan yang hormat update informasi tarif baru tsel me as hubung rp call,1
Pembelian Dave's Single Burger Gratis Small Fries & Minum. Periode 5-11 September 2016. Tukarkan SMS ini di Wendy's terdekat! Penawaran terbatas.Promo *606#,beli dave single burger gratis small fries minum periode september tukar sms wendy dekat tawar batas promo,1
"PENAWARAN KHUSUS! BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T536",tawar khusus bonus kuota mbak hari cukup isi ulang min hari ayo buru isi pulsa,1
"Penawaran Spesial, Obral Paket Data 1.5 GB(00-24)+nelpon sepuasnya ke nmr Indosat hanya Rp20rb utk 1minggu.Daftar skrg ketik YA ke 929 berlaku hari ini RTX1",tawar spesial obral paket data gb nelpon puas nomor indosat rp ribu untuk minggu daftar sekarang ketik iya laku hari inix,1
"Plg yth,Mohon memberikan nilai kepuasan pengalaman layanan Telkomsel ketik 1 utk bhs Indonesia & Type 2 for English send to 1166(FREE) (for int'l charged)",pulang yang hormat mohon beri nilai puas alam layan telkomsel ketik untuk bahasa indonesia type untuk english send tapi bebas untuk int charged,1
Promo diperpanjang! Gratis MIFI(modem) 4G hanya untukmu. Tunjukan SMS ini di Galeri Smartfren & isi pulsa 100rb utk bawa pulang MIFI favoritmu. s/d23Nov. DL40K,promo panjang gratis mifi modem untuk tunjuk sms galeri smartfren isi pulsa ribu untuk bawa pulang mifi favorit nov dulu,1
"PROMO POIN SPESIAL! Tukarkan 20 TselPoin Kamu dengan 20Menit, 100SMS, atau 20MB di *700*20#. Periode Promo 11-31 Juli 2016. Info hub: 188",promo poin spesial tukar tselpoin menit sms mbak periode promo juli informasi hubung,1
"PROMO: Beli paket Flash mulai 1,3 GB di My Telkomsel App dpt EXTRA nelpon hingga 100mnt/1hr. Buruan, promo terbatas! S&K",promo beli paket flash mulai gb my telkomsel app dapat extra nelpon minta hari buru promo batas,1
"PROMO: Beli paket Flash mulai 3,5GB di My Telkomsel App dpt extra paket 1GB midnight (00-09). Buruan, promo terbatas! S&K",promo beli paket flash mulai gb my telkomsel app dapat extra paket gb midnight buru promo batas,1
"PUAS Internetan, Chatting, Facebook dan nonton Video selama 30 hari hingga 1.5 GB Cuma Rp 30ribu. Beli paket di *100*1#",puas internetan chatting facebook tonton video hari gb rp ribu beli paket,1
"quota 1,5 GB harga hanya mulai 32,5 ribu, beli paketnya di *100*1# Puas internetan selama 30 hari",kouta gb harga mulai ribu beli paket puas internetan hari,1
"Raih smartphone, diskon merchant & free internet, voice, SMS di Promo 71 Tahun RI dengan tukar 17 Telkomsel POIN mulai 15Ags16 hanya di MyTelkomsel Apps",raih smartphone diskon merchant bebas internet voice sms promo tahun ri tukar telkomsel poin mulai ags mytelkomsel apps,1
"RAWIT harganya miring, Internetan makin sering! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD328",rawit harga miring internetan ayo isi ulang kartu axis pasti besok ikut promo rabu rawit informasi ld,1
